time_bin,gpu_demand
223200,3129
223800,3135
224400,3132
225000,3130
225600,3130
226200,3130
226800,3130
227400,3130
228000,3130
228600,3130
229200,3130
229800,3130
230400,3130
231000,3130
231600,3131
232200,3131
232800,3130
233400,3130
234000,3133
234600,3130
235200,3131
235800,3131
236400,3131
237000,3133
237600,3137
238200,3130
238800,3130
239400,3130
240000,3130
240600,3139
241200,3139
241800,3131
242400,3130
243000,3130
243600,3130
244200,3131
244800,3131
245400,3131
246000,3130
246600,3130
247200,3130
247800,3130
248400,3130
249000,3130
249600,3130
250200,3130
250800,3130
251400,3130
252000,3130
252600,3130
253200,3130
253800,3131
254400,3131
255000,3130
255600,3130
256200,3130
256800,3130
257400,3130
258000,3130
258600,3130
259200,3132
259800,3132
260400,3130
261000,3130
261600,3130
262200,3130
262800,3130
263400,3130
264000,3130
264600,3131
265200,3131
265800,3131
266400,3131
267000,3131
267600,3130
268200,3130
268800,3130
269400,3130
270000,3130
270600,3131
271200,3130
271800,3130
272400,3130
273000,3130
273600,3130
274200,3130
274800,3130
275400,3130
276000,3130
276600,3130
277200,3130
277800,3132
278400,3132
279000,3132
279600,3132
280200,3132
280800,3132
281400,3133
282000,3131
282600,3131
283200,3130
283800,3130
284400,3130
285000,3130
285600,3130
286200,3130
286800,3130
287400,3130
288000,3130
288600,3130
289200,3130
289800,3130
290400,3130
291000,3130
291600,3130
292200,3130
292800,3130
293400,3130
294000,3130
294600,3131
295200,3131
295800,3131
296400,3131
297000,3131
297600,3131
298200,3131
298800,3131
299400,3131
300000,3131
300600,3131
301200,3076
301800,3076
302400,3090
303000,3080
303600,3077
304200,3076
304800,3076
305400,3082
306000,3082
306600,3077
307200,3077
307800,3077
308400,3077
309000,3078
309600,3078
310200,3077
310800,3077
311400,3077
312000,3077
312600,3080
313200,3077
313800,3077
314400,3077
315000,3078
315600,3077
316200,3077
316800,3077
317400,3078
318000,3078
318600,3079
319200,3089
319800,3086
320400,3081
321000,3080
321600,3078
322200,3078
322800,3078
323400,3078
324000,3079
324600,3079
325200,3091
325800,3087
326400,3082
327000,3081
327600,3078
328200,3078
328800,3078
329400,3079
330000,3079
330600,3087
331200,3085
331800,3078
332400,3078
333000,3078
333600,3078
334200,3080
334800,3080
335400,3077
336000,3078
336600,3096
337200,3095
337800,3078
338400,3078
339000,3078
339600,3078
340200,3078
340800,3078
341400,3078
342000,3094
342600,3095
343200,3078
343800,3078
344400,3089
345000,3085
345600,3081
346200,3078
346800,3078
347400,3083
348000,3084
348600,3080
349200,3078
349800,3078
350400,3078
351000,3079
351600,3079
352200,3079
352800,3079
353400,3081
354000,3079
354600,3079
355200,3079
355800,3079
356400,3079
357000,3079
357600,3079
358200,3078
358800,3080
359400,3079
360000,3079
360600,3079
361200,3079
361800,3079
362400,3079
363000,3079
363600,3079
364200,3084
364800,3079
365400,3079
366000,3079
366600,3079
367200,3079
367800,3079
368400,3079
369000,3079
369600,3081
370200,3081
370800,3078
371400,3078
372000,3078
372600,3078
373200,3078
373800,3078
374400,3078
375000,3080
375600,3080
376200,3078
376800,3078
377400,3078
378000,3078
378600,3078
379200,3078
379800,3078
380400,3078
381000,3080
381600,3080
382200,3079
382800,3078
383400,3078
384000,3078
384600,3082
385200,3083
385800,3082
386400,3094
387000,3093
387600,3083
388200,3083
388800,3082
389400,3082
390000,3088
390600,3083
391200,3083
391800,3083
392400,3083
393000,3082
393600,3082
394200,3082
394800,3082
395400,3082
396000,3082
396600,3081
397200,3081
397800,3078
398400,3078
399000,3078
399600,3078
400200,3082
400800,3078
401400,3078
402000,3078
402600,3088
403200,3088
403800,3088
404400,3088
405000,3088
405600,3088
406200,3088
406800,3088
407400,3088
408000,3088
408600,3088
409200,3088
409800,3088
410400,3101
411000,3096
411600,3093
412200,3089
412800,3088
413400,3088
414000,3088
414600,3088
415200,3088
415800,3088
416400,3088
417000,3088
417600,3088
418200,3088
418800,3088
419400,3088
420000,3088
420600,3088
421200,3088
421800,3092
422400,3092
423000,3092
423600,3092
424200,3092
424800,3092
425400,3092
426000,3092
426600,3092
427200,3092
427800,3092
428400,3092
429000,3092
429600,3092
430200,3093
430800,3093
431400,3092
432000,3092
432600,3092
433200,3092
433800,3092
434400,3092
435000,3092
435600,3092
436200,3095
436800,3092
437400,3093
438000,3093
438600,3093
439200,3093
439800,3093
440400,3092
441000,3092
441600,3092
442200,3092
442800,3092
443400,3092
444000,3092
444600,3092
445200,3094
445800,3094
446400,3094
447000,3094
447600,3094
448200,3094
448800,3094
449400,3093
450000,3093
450600,3093
451200,3093
451800,3093
452400,3093
453000,3093
453600,3093
454200,3093
454800,3093
455400,3093
456000,3092
456600,3092
457200,3092
457800,3092
458400,3092
459000,3092
459600,3092
460200,3092
460800,3092
461400,3092
462000,3092
462600,3092
463200,3092
463800,3092
464400,3092
465000,3092
465600,3092
466200,3092
466800,3092
467400,3092
468000,3092
468600,3092
469200,3095
469800,3092
470400,3092
471000,3092
471600,3092
472200,3092
472800,3092
473400,3088
474000,3088
474600,3088
475200,3088
475800,3088
476400,3088
477000,3088
477600,3088
478200,3088
478800,3088
479400,3088
480000,3088
480600,3089
481200,3089
481800,3097
482400,3097
483000,3088
483600,3088
484200,3088
484800,3088
485400,3100
486000,3092
486600,3088
487200,3088
487800,3088
488400,3088
489000,3092
489600,3088
490200,3088
490800,3088
491400,3088
492000,3093
492600,3093
493200,3090
493800,3089
494400,3089
495000,3089
495600,3089
496200,3089
496800,3089
497400,3089
498000,3089
498600,3089
499200,3089
499800,3089
500400,3089
501000,3089
501600,3089
502200,3096
502800,3096
503400,3090
504000,3089
504600,3089
505200,3089
505800,3092
506400,3090
507000,3089
507600,3089
508200,3089
508800,3089
509400,3089
510000,3088
510600,3087
511200,3087
511800,3087
512400,3087
513000,3091
513600,3091
514200,3089
514800,3089
515400,3089
516000,3092
516600,3092
517200,3089
517800,3089
518400,3089
519000,3090
519600,3093
520200,3090
520800,3089
521400,3089
522000,3089
522600,3089
523200,3090
523800,3091
524400,3093
525000,3091
525600,3091
526200,3094
526800,3094
527400,3091
528000,3091
528600,3091
529200,3093
529800,3093
530400,3093
531000,3093
531600,3093
532200,3093
532800,3093
533400,3092
534000,3092
534600,3092
535200,3093
535800,3092
536400,3092
537000,3092
537600,3092
538200,3092
538800,3092
539400,3092
540000,3093
540600,3092
541200,3092
541800,3092
542400,3090
543000,3090
543600,3090
544200,3090
544800,3090
545400,3090
546000,3091
546600,3091
547200,3091
547800,3091
548400,3090
549000,3090
549600,3090
550200,3101
550800,3097
551400,3092
552000,3091
552600,3090
553200,3090
553800,3090
554400,3090
555000,3090
555600,3090
556200,3090
556800,3097
557400,3098
558000,3092
558600,3090
559200,3090
559800,3090
560400,3095
561000,3094
561600,3090
562200,3090
562800,3090
563400,3090
564000,3094
564600,3094
565200,3093
565800,3093
566400,3093
567000,3090
567600,3093
568200,3093
568800,3093
569400,3093
570000,3093
570600,3088
571200,3088
571800,3088
572400,3088
573000,3088
573600,3088
574200,3103
574800,3095
575400,3091
576000,3092
576600,3092
577200,3091
577800,3091
578400,3091
579000,3091
579600,3091
580200,3091
580800,3101
581400,3101
582000,3092
582600,3091
583200,3091
583800,3091
584400,3093
585000,3092
585600,3091
586200,3091
586800,3091
587400,3091
588000,3091
588600,3091
589200,3091
589800,3091
590400,3091
591000,3091
591600,3091
592200,3091
592800,3091
593400,3091
594000,3091
594600,3092
595200,3092
595800,3090
596400,3090
597000,3090
597600,3090
598200,3090
598800,3090
599400,3090
600000,3090
600600,3090
601200,3091
601800,3091
602400,3091
603000,3091
603600,3091
604200,3091
604800,3092
605400,3092
606000,3091
606600,3091
607200,3091
607800,3091
608400,3092
609000,3091
609600,3091
610200,3093
610800,3093
611400,3092
612000,3092
612600,3092
613200,3092
613800,3092
614400,3091
615000,3091
615600,3091
616200,3091
616800,3093
617400,3093
618000,3093
618600,3093
619200,3093
619800,3093
620400,3093
621000,3093
621600,3093
622200,3093
622800,3093
623400,3093
624000,3093
624600,3093
625200,3092
625800,3092
626400,3097
627000,3094
627600,3094
628200,3094
628800,3093
629400,3093
630000,3093
630600,3093
631200,3093
631800,3095
632400,3095
633000,3092
633600,3092
634200,3092
634800,3092
635400,3092
636000,3092
636600,3092
637200,3095
637800,3095
638400,3093
639000,3093
639600,3093
640200,3093
640800,3093
641400,3093
642000,3093
642600,3094
643200,3094
643800,3094
644400,3093
645000,3093
645600,3093
646200,3093
646800,3093
647400,3093
648000,3093
648600,3096
649200,3093
649800,3093
650400,3093
651000,3093
651600,3093
652200,3094
652800,3094
653400,3094
654000,3095
654600,3095
655200,3093
655800,3093
656400,3093
657000,3093
657600,3093
658200,3093
658800,3093
659400,3094
660000,3094
660600,3093
661200,3093
661800,3093
662400,3093
663000,3093
663600,3093
664200,3093
664800,3094
665400,3094
666000,3093
666600,3093
667200,3093
667800,3093
668400,3093
669000,3093
669600,3093
670200,3093
670800,3093
671400,3093
672000,3093
672600,3093
673200,3093
673800,3093
674400,3093
675000,3093
675600,3093
676200,3093
676800,3093
677400,3093
678000,3093
678600,3093
679200,3093
679800,3093
680400,3093
681000,3093
681600,3093
682200,3093
682800,3093
683400,3093
684000,3093
684600,3093
685200,3093
685800,3093
686400,3093
687000,3093
687600,3093
688200,3093
688800,3093
689400,3093
690000,3093
690600,3093
691200,3093
691800,3093
692400,3093
693000,3093
693600,3093
694200,3093
694800,3093
695400,3093
696000,3093
696600,3095
697200,3095
697800,3094
698400,3094
699000,3096
699600,3095
700200,3095
700800,3094
701400,3094
702000,3094
702600,3094
703200,3094
703800,3094
704400,3094
705000,3094
705600,3095
706200,3095
706800,3095
707400,3095
708000,3095
708600,3095
709200,3095
709800,3095
710400,3095
711000,3095
711600,3095
712200,3095
712800,3095
713400,3095
714000,3095
714600,3095
715200,3094
715800,3094
716400,3094
717000,3094
717600,3094
718200,3094
718800,3094
719400,3094
720000,3094
720600,3094
721200,3094
721800,3094
722400,3094
723000,3094
723600,3094
724200,3094
724800,3094
725400,3094
726000,3094
726600,3094
727200,3094
727800,3094
728400,3094
729000,3094
729600,3094
730200,3094
730800,3094
731400,3094
732000,3094
732600,3094
733200,3094
733800,3094
734400,3094
735000,3094
735600,3094
736200,3094
736800,3094
737400,3094
738000,3094
738600,3094
739200,3094
739800,3094
740400,3094
741000,3094
741600,3094
742200,3094
742800,3094
743400,3094
744000,3094
744600,3094
745200,3094
745800,3094
746400,3094
747000,3094
747600,3094
748200,3094
748800,3094
749400,3094
750000,3094
750600,3094
751200,3094
751800,3094
752400,3094
753000,3094
753600,3094
754200,3094
754800,3094
755400,3094
756000,3094
756600,3094
757200,3094
757800,3094
758400,3094
759000,3094
759600,3094
760200,3094
760800,3094
761400,3094
762000,3094
762600,3094
763200,3094
763800,3094
764400,3094
765000,3094
765600,3094
766200,3094
766800,3096
767400,3096
768000,3096
768600,3096
769200,3096
769800,3096
770400,3096
771000,3096
771600,3096
772200,3096
772800,3096
773400,3096
774000,3096
774600,3096
775200,3096
775800,3096
776400,3096
777000,3096
777600,3096
778200,3096
778800,3096
779400,3096
780000,3096
780600,3096
781200,3096
781800,3096
782400,3096
783000,3097
783600,3097
784200,3097
784800,3097
785400,3097
786000,3096
786600,3096
787200,3096
787800,3096
788400,3096
789000,3096
789600,3096
790200,3096
790800,3096
791400,3096
792000,3096
792600,3096
793200,3096
793800,3096
794400,3096
795000,3098
795600,3098
796200,3098
796800,3098
797400,3098
798000,3098
798600,3098
799200,3097
799800,3097
800400,3097
801000,3097
801600,3096
802200,3096
802800,3096
803400,3096
804000,3096
804600,3096
805200,3096
805800,3096
806400,3096
807000,3096
807600,3096
808200,3096
808800,3096
809400,3096
810000,3096
810600,3096
811200,3096
811800,3096
812400,3096
813000,3094
813600,3095
814200,3095
814800,3094
815400,3096
816000,3096
816600,3095
817200,3095
817800,3095
818400,3089
819000,3090
819600,3090
820200,3090
820800,3090
821400,3090
822000,3090
822600,3098
823200,3094
823800,3094
824400,3094
825000,3094
825600,3095
826200,3094
826800,3094
827400,3094
828000,3094
828600,3094
829200,3104
829800,3102
830400,3097
831000,3096
831600,3097
832200,3095
832800,3096
833400,3096
834000,3095
834600,3095
835200,3095
835800,3105
836400,3105
837000,3098
837600,3096
838200,3096
838800,3099
839400,3094
840000,3092
840600,3092
841200,3092
841800,3092
842400,3092
843000,3099
843600,3093
844200,3092
844800,3092
845400,3092
846000,3092
846600,3092
847200,3092
847800,3092
848400,3092
849000,3094
849600,3094
850200,3094
850800,3094
851400,3096
852000,3111
852600,3097
853200,3104
853800,3098
854400,3097
855000,3097
855600,3097
856200,3098
856800,3098
857400,3097
858000,3097
858600,3097
859200,3097
859800,3099
860400,3099
861000,3099
861600,3099
862200,3099
862800,3099
863400,3099
864000,3099
864600,3099
865200,3099
865800,3099
866400,3099
867000,3099
867600,3099
868200,3099
868800,3099
869400,3100
870000,3100
870600,3100
871200,3100
871800,3100
872400,3099
873000,3099
873600,3103
874200,3102
874800,3102
875400,3102
876000,3102
876600,3102
877200,3102
877800,3102
878400,3102
879000,3102
879600,3102
880200,3102
880800,3102
881400,3102
882000,3104
882600,3104
883200,3104
883800,3105
884400,3104
885000,3105
885600,3105
886200,3103
886800,3103
887400,3103
888000,3102
888600,3102
889200,3102
889800,3102
890400,3108
891000,3107
891600,3104
892200,3102
892800,3102
893400,3102
894000,3103
894600,3103
895200,3102
895800,3102
896400,3102
897000,3102
897600,3102
898200,3102
898800,3102
899400,3102
900000,3102
900600,3102
901200,3102
901800,3105
902400,3129
903000,3129
903600,3129
904200,3130
904800,3134
905400,3134
906000,3150
906600,3140
907200,3139
907800,3132
908400,3132
909000,3132
909600,3142
910200,3140
910800,3134
911400,3134
912000,3134
912600,3134
913200,3134
913800,3138
914400,3148
915000,3146
915600,3136
916200,3137
916800,3137
917400,3136
918000,3136
918600,3165
919200,3176
919800,3146
920400,3186
921000,3188
921600,3161
922200,3158
922800,3165
923400,3151
924000,3152
924600,3152
925200,3154
925800,3154
926400,3152
927000,3152
927600,3152
928200,3152
928800,3152
929400,3152
930000,3152
930600,3153
931200,3164
931800,3158
932400,3156
933000,3154
933600,3154
934200,3154
934800,3154
935400,3154
936000,3154
936600,3154
937200,3154
937800,3154
938400,3154
939000,3154
939600,3154
940200,3154
940800,3154
941400,3154
942000,3154
942600,3154
943200,3154
943800,3154
944400,3154
945000,3154
945600,3154
946200,3154
946800,3154
947400,3154
948000,3154
948600,3154
949200,3154
949800,3154
950400,3154
951000,3157
951600,3157
952200,3154
952800,3154
953400,3154
954000,3154
954600,3154
955200,3154
955800,3155
956400,3156
957000,3156
957600,3156
958200,3156
958800,3155
959400,3155
960000,3155
960600,3155
961200,3155
961800,3155
962400,3155
963000,3157
963600,3157
964200,3156
964800,3156
965400,3161
966000,3160
966600,3157
967200,3157
967800,3157
968400,3157
969000,3157
969600,3157
970200,3157
970800,3157
971400,3157
972000,3157
972600,3157
973200,3158
973800,3158
974400,3157
975000,3157
975600,3157
976200,3157
976800,3157
977400,3157
978000,3157
978600,3157
979200,3158
979800,3159
980400,3158
981000,3158
981600,3158
982200,3157
982800,3157
983400,3157
984000,3157
984600,3157
985200,3157
985800,3158
986400,3158
987000,3157
987600,3157
988200,3157
988800,3157
989400,3160
990000,3160
990600,3160
991200,3160
991800,3160
992400,3160
993000,3160
993600,3160
994200,3160
994800,3160
995400,3161
996000,3161
996600,3160
997200,3160
997800,3160
998400,3160
999000,3160
999600,3160
1000200,3160
1000800,3163
1001400,3169
1002000,3177
1002600,3187
1003200,3168
1003800,3170
1004400,3162
1005000,3161
1005600,3161
1006200,3164
1006800,3164
1007400,3161
1008000,3161
1008600,3169
1009200,3165
1009800,3162
1010400,3160
1011000,3160
1011600,3162
1012200,3163
1012800,3161
1013400,3161
1014000,3161
1014600,3160
1015200,3161
1015800,3160
1016400,3161
1017000,3161
1017600,3163
1018200,3161
1018800,3161
1019400,3162
1020000,3162
1020600,3161
1021200,3161
1021800,3155
1022400,3152
1023000,3156
1023600,3149
1024200,3149
1024800,3149
1025400,3149
1026000,3149
1026600,3149
1027200,3149
1027800,3149
1028400,3151
1029000,3150
1029600,3149
1030200,3149
1030800,3149
1031400,3151
1032000,3150
1032600,3149
1033200,3149
1033800,3150
1034400,3149
1035000,3149
1035600,3149
1036200,3149
1036800,3149
1037400,3149
1038000,3149
1038600,3149
1039200,3152
1039800,3151
1040400,3149
1041000,3149
1041600,3149
1042200,3151
1042800,3151
1043400,3151
1044000,3151
1044600,3151
1045200,3149
1045800,3149
1046400,3149
1047000,3149
1047600,3149
1048200,3149
1048800,3149
1049400,3149
1050000,3149
1050600,3149
1051200,3149
1051800,3149
1052400,3149
1053000,3149
1053600,3149
1054200,3149
1054800,3149
1055400,3149
1056000,3149
1056600,3149
1057200,3149
1057800,3149
1058400,3149
1059000,3149
1059600,3149
1060200,3149
1060800,3149
1061400,3149
1062000,3149
1062600,3149
1063200,3149
1063800,3149
1064400,3149
1065000,3149
1065600,3149
1066200,3149
1066800,3149
1067400,3149
1068000,3149
1068600,3149
1069200,3149
1069800,3149
1070400,3149
1071000,3149
1071600,3149
1072200,3150
1072800,3150
1073400,3150
1074000,3150
1074600,3150
1075200,3150
1075800,3150
1076400,3150
1077000,3150
1077600,3151
1078200,3151
1078800,3151
1079400,3151
1080000,3151
1080600,3150
1081200,3150
1081800,3151
1082400,3151
1083000,3150
1083600,3152
1084200,3151
1084800,3150
1085400,3150
1086000,3150
1086600,3150
1087200,3150
1087800,3150
1088400,3150
1089000,3154
1089600,3152
1090200,3150
1090800,3150
1091400,3150
1092000,3157
1092600,3156
1093200,3152
1093800,3152
1094400,3151
1095000,3151
1095600,3151
1096200,3150
1096800,3157
1097400,3095
1098000,3093
1098600,3093
1099200,3093
1099800,3096
1100400,3098
1101000,3094
1101600,3162
1102200,3162
1102800,3162
1103400,3180
1104000,3177
1104600,3168
1105200,3169
1105800,3170
1106400,3169
1107000,3189
1107600,3170
1108200,3169
1108800,3169
1109400,3169
1110000,3168
1110600,3168
1111200,3168
1111800,3168
1112400,3168
1113000,3168
1113600,3168
1114200,3167
1114800,3167
1115400,3177
1116000,3173
1116600,3173
1117200,3166
1117800,3171
1118400,3171
1119000,3171
1119600,3166
1120200,3175
1120800,3167
1121400,3172
1122000,3169
1122600,3168
1123200,3169
1123800,3169
1124400,3167
1125000,3167
1125600,3167
1126200,3167
1126800,3167
1127400,3167
1128000,3167
1128600,3168
1129200,3168
1129800,3168
1130400,3168
1131000,3168
1131600,3169
1132200,3168
1132800,3168
1133400,3168
1134000,3168
1134600,3168
1135200,3168
1135800,3169
1136400,3169
1137000,3168
1137600,3168
1138200,3168
1138800,3168
1139400,3168
1140000,3168
1140600,3168
1141200,3168
1141800,3168
1142400,3169
1143000,3169
1143600,3168
1144200,3172
1144800,3171
1145400,3168
1146000,3168
1146600,3168
1147200,3168
1147800,3168
1148400,3169
1149000,3169
1149600,3170
1150200,3170
1150800,3169
1151400,3168
1152000,3168
1152600,3168
1153200,3168
1153800,3168
1154400,3168
1155000,3168
1155600,3172
1156200,3169
1156800,3169
1157400,3169
1158000,3170
1158600,3170
1159200,3170
1159800,3168
1160400,3168
1161000,3170
1161600,3170
1162200,3168
1162800,3168
1163400,3168
1164000,3168
1164600,3168
1165200,3168
1165800,3169
1166400,3171
1167000,3170
1167600,3169
1168200,3168
1168800,3169
1169400,3169
1170000,3167
1170600,3167
1171200,3169
1171800,3169
1172400,3170
1173000,3168
1173600,3168
1174200,3169
1174800,3169
1175400,3168
1176000,3167
1176600,3167
1177200,3173
1177800,3171
1178400,3167
1179000,3167
1179600,3170
1180200,3169
1180800,3169
1181400,3168
1182000,3168
1182600,3168
1183200,3170
1183800,3179
1184400,3179
1185000,3175
1185600,3176
1186200,3177
1186800,3175
1187400,3175
1188000,3175
1188600,3175
1189200,3174
1189800,3174
1190400,3174
1191000,3174
1191600,3174
1192200,3174
1192800,3174
1193400,3174
1194000,3175
1194600,3174
1195200,3174
1195800,3174
1196400,3174
1197000,3194
1197600,3181
1198200,3175
1198800,3175
1199400,3175
1200000,3175
1200600,3175
1201200,3175
1201800,3175
1202400,3181
1203000,3177
1203600,3175
1204200,3175
1204800,3175
1205400,3175
1206000,3175
1206600,3175
1207200,3175
1207800,3179
1208400,3179
1209000,3176
1209600,3177
1210200,3177
1210800,3176
1211400,3176
1212000,3176
1212600,3176
1213200,3178
1213800,3178
1214400,3176
1215000,3178
1215600,3178
1216200,3177
1216800,3177
1217400,3176
1218000,3176
1218600,3180
1219200,3179
1219800,3177
1220400,3177
1221000,3177
1221600,3177
1222200,3177
1222800,3179
1223400,3178
1224000,3177
1224600,3177
1225200,3177
1225800,3177
1226400,3177
1227000,3177
1227600,3177
1228200,3177
1228800,3177
1229400,3178
1230000,3177
1230600,3176
1231200,3176
1231800,3176
1232400,3176
1233000,3176
1233600,3176
1234200,3176
1234800,3176
1235400,3177
1236000,3177
1236600,3178
1237200,3178
1237800,3177
1238400,3176
1239000,3176
1239600,3176
1240200,3176
1240800,3176
1241400,3176
1242000,3176
1242600,3177
1243200,3176
1243800,3177
1244400,3178
1245000,3177
1245600,3176
1246200,3176
1246800,3176
1247400,3176
1248000,3176
1248600,3176
1249200,3176
1249800,3176
1250400,3177
1251000,3176
1251600,3177
1252200,3177
1252800,3177
1253400,3177
1254000,3177
1254600,3177
1255200,3177
1255800,3177
1256400,3177
1257000,3177
1257600,3178
1258200,3178
1258800,3178
1259400,3178
1260000,3177
1260600,3177
1261200,3177
1261800,3177
1262400,3177
1263000,3177
1263600,3177
1264200,3178
1264800,3177
1265400,3179
1266000,3178
1266600,3177
1267200,3177
1267800,3177
1268400,3177
1269000,3177
1269600,3178
1270200,3179
1270800,3178
1271400,3177
1272000,3177
1272600,3177
1273200,3177
1273800,3177
1274400,3177
1275000,3177
1275600,3177
1276200,3177
1276800,3179
1277400,3178
1278000,3177
1278600,3177
1279200,3177
1279800,3177
1280400,3177
1281000,3177
1281600,3177
1282200,3178
1282800,3178
1283400,3177
1284000,3178
1284600,3177
1285200,3177
1285800,3177
1286400,3178
1287000,3177
1287600,3177
1288200,3177
1288800,3177
1289400,3177
1290000,3177
1290600,3177
1291200,3177
1291800,3179
1292400,3178
1293000,3177
1293600,3177
1294200,3177
1294800,3177
1295400,3177
1296000,3178
1296600,3178
1297200,3179
1297800,3178
1298400,3179
1299000,3178
1299600,3178
1300200,3177
1300800,3177
1301400,3180
1302000,3180
1302600,3179
1303200,3178
1303800,3178
1304400,3178
1305000,3178
1305600,3177
1306200,3177
1306800,3178
1307400,3177
1308000,3177
1308600,3178
1309200,3178
1309800,3178
1310400,3178
1311000,3178
1311600,3179
1312200,3179
1312800,3180
1313400,3178
1314000,3180
1314600,3179
1315200,3178
1315800,3178
1316400,3178
1317000,3178
1317600,3178
1318200,3178
1318800,3178
1319400,3178
1320000,3180
1320600,3179
1321200,3178
1321800,3180
1322400,3179
1323000,3178
1323600,3178
1324200,3178
1324800,3178
1325400,3178
1326000,3178
1326600,3178
1327200,3180
1327800,3179
1328400,3179
1329000,3180
1329600,3179
1330200,3178
1330800,3178
1331400,3178
1332000,3178
1332600,3178
1333200,3178
1333800,3178
1334400,3178
1335000,3180
1335600,3179
1336200,3181
1336800,3178
1337400,3178
1338000,3179
1338600,3178
1339200,3178
1339800,3178
